architecture,scenario,balancing,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
TAGCN,1:1,focal_loss,GNNExplainer,9462,4,0.8804511278195488,0.625,0.0,,1.0,0.0,33
TAGCN,1:1,focal_loss,GNNExplainer,8521,2,0.9640601503759397,0.0,0.0,,1.0,0.0,23
TAGCN,1:1,focal_loss,GNNExplainer,9442,4,0.9323308270676691,0.55,0.0,,1.0,0.0,30
TAGCN,1:1,focal_loss,GNNExplainer,9096,3,0.8908270676691729,0.6176470588235294,0.0,,1.0,0.0,34
TAGCN,1:1,focal_loss,GNNExplainer,8647,2,0.9016541353383458,0.25,0.0,,1.0,0.0,21
TAGCN,1:1,focal_loss,GNNExplainer,8711,2,0.8333834586466164,0.0,0.0,,1.0,0.0,14
TAGCN,1:1,focal_loss,PGExplainer,8568,2,,1.0,,,,,17
TAGCN,1:1,focal_loss,PGExplainer,8147,1,,0.9117647058823528,,,,,28
TAGCN,1:1,focal_loss,PGExplainer,9119,3,,0.9583333333333334,,,,,27
TAGCN,1:1,focal_loss,PGExplainer,8265,1,,0.5526315789473685,,,,,34
TAGCN,1:1,focal_loss,PGExplainer,9321,4,,0.5,,,,,32
TAGCN,1:1,focal_loss,PGExplainer,9008,3,,0.8666666666666667,,,,,33
TAGCN,1:1,focal_loss,PGExplainer,8107,1,,0.6304347826086957,,,,,83
TAGCN,1:1,focal_loss,PGExplainer,8053,1,,0.6363636363636364,,,,,83
TAGCN,1:1,focal_loss,PGExplainer,9238,4,,0.525,,,,,39
TAGCN,1:1,focal_loss,PGExplainer,9121,3,,1.0,,,,,26
TAGCN,1:1,focal_loss,PGExplainer,9405,4,,0.6388888888888888,,,,,30
TAGCN,1:1,focal_loss,PGExplainer,8997,3,,0.9666666666666667,,,,,32
TAGCN,1:1,focal_loss,PGExplainer,9184,3,,0.96875,,,,,35
TAGCN,1:1,focal_loss,PGExplainer,8224,1,,0.8571428571428571,,,,,36
TAGCN,1:1,focal_loss,PGExplainer,8333,1,,0.8095238095238095,,,,,33
TAGCN,1:1,focal_loss,PGExplainer,8937,3,,0.9210526315789473,,,,,38
TAGCN,1:1,focal_loss,PGExplainer,8209,1,,0.8863636363636365,,,,,25
TAGCN,1:1,focal_loss,PGExplainer,8825,2,,0.625,,,,,26
TAGCN,1:1,focal_loss,PGExplainer,8827,2,,0.75,,,,,23
TAGCN,1:1,focal_loss,PGExplainer,8694,2,,0.5,,,,,24
TAGCN,1:1,focal_loss,PGExplainer,8029,1,,0.6818181818181818,,,,,25
TAGCN,1:1,focal_loss,PGExplainer,8556,2,,1.0,,,,,25
TAGCN,1:1,focal_loss,PGExplainer,8226,1,,0.7380952380952381,,,,,33
TAGCN,1:1,focal_loss,PGExplainer,8604,2,,0.625,,,,,20
TAGCN,1:1,focal_loss,PGExplainer,9462,4,,0.675,,,,,33
TAGCN,1:1,focal_loss,PGExplainer,8521,2,,0.8333333333333334,,,,,23
TAGCN,1:1,focal_loss,PGExplainer,9442,4,,0.8000000000000002,,,,,30
TAGCN,1:1,focal_loss,PGExplainer,9096,3,,0.9117647058823528,,,,,34
TAGCN,1:1,focal_loss,PGExplainer,8647,2,,1.0,,,,,21
TAGCN,1:1,focal_loss,PGExplainer,8711,2,,1.0,,,,,14
TAGCN,1:1,focal_loss,GNNShap,8568,2,0.9836090225563909,,0.0,0.9698479000119932,,,17
TAGCN,1:1,focal_loss,GNNShap,8147,1,0.9902255639097743,,0.0,0.9485487591724722,,,28
TAGCN,1:1,focal_loss,GNNShap,9119,3,0.9881203007518795,,0.0,0.9707932126754304,,,27
TAGCN,1:1,focal_loss,GNNShap,8265,1,0.9750375939849623,,0.0,0.9792213966358349,,,34
TAGCN,1:1,focal_loss,GNNShap,9321,4,0.9873684210526313,,0.0,0.9525136801785699,,,32
TAGCN,1:1,focal_loss,GNNShap,9008,3,0.9818045112781955,,0.0,0.9691728528763777,,,33
TAGCN,1:1,focal_loss,GNNShap,8107,1,0.9347368421052631,,0.0,0.9981570904714475,,,83
TAGCN,1:1,focal_loss,GNNShap,8053,1,0.9714285714285713,,0.0,0.9979750406197727,,,83
TAGCN,1:1,focal_loss,GNNShap,9238,4,0.9918796992481201,,0.0,0.9437710145192776,,,39
TAGCN,1:1,focal_loss,GNNShap,9121,3,0.9888721804511278,,0.0,0.9832617208183642,,,26
TAGCN,1:1,focal_loss,GNNShap,9405,4,0.9845112781954887,,0.0,0.9458484064969672,,,30
TAGCN,1:1,focal_loss,GNNShap,8997,3,0.9912781954887218,,0.0,0.969068804634381,,,32
TAGCN,1:1,focal_loss,GNNShap,9184,3,0.9860150375939849,,0.0,0.9607248355684874,,,35
TAGCN,1:1,focal_loss,GNNShap,8224,1,0.9807518796992479,,0.0,0.9705349808124343,,,36
TAGCN,1:1,focal_loss,GNNShap,8333,1,0.9577443609022556,,0.0,0.9765114239699976,,,33
TAGCN,1:1,focal_loss,GNNShap,8937,3,0.9887218045112782,,0.0,0.9696657427595496,,,38
TAGCN,1:1,focal_loss,GNNShap,8209,1,0.9852631578947367,,0.0,0.9577639686280225,,,25
TAGCN,1:1,focal_loss,GNNShap,8825,2,0.9828571428571429,,0.0,0.9399672861552812,,,26
TAGCN,1:1,focal_loss,GNNShap,8827,2,0.9950375939849625,,0.0,0.9434084524923021,,,23
TAGCN,1:1,focal_loss,GNNShap,8694,2,0.9837593984962405,,0.0,0.9296944801066671,,,24
TAGCN,1:1,focal_loss,GNNShap,8029,1,0.9903759398496238,,0.0,0.9473291798227335,,,25
TAGCN,1:1,focal_loss,GNNShap,8556,2,0.9936842105263158,,0.0,0.9588291146413814,,,25
TAGCN,1:1,focal_loss,GNNShap,8226,1,0.9936842105263157,,0.0,0.9483972508658283,,,33
TAGCN,1:1,focal_loss,GNNShap,8604,2,0.989624060150376,,0.0,0.9733233400370344,,,20
TAGCN,1:1,focal_loss,GNNShap,9462,4,0.9621052631578945,,0.0,0.9770303916204982,,,33
TAGCN,1:1,focal_loss,GNNShap,8521,2,0.9777443609022555,,1.0,0.9691956912551282,,,23
TAGCN,1:1,focal_loss,GNNShap,9442,4,0.990676691729323,,0.0,0.933353999334493,,,30
TAGCN,1:1,focal_loss,GNNShap,9096,3,0.9806015037593984,,0.0,0.9808803993971246,,,34
TAGCN,1:1,focal_loss,GNNShap,8647,2,0.9872180451127818,,0.0,0.9740443403169985,,,21
TAGCN,1:1,focal_loss,GNNShap,8711,2,0.9870676691729324,,0.0,0.954608476025921,,,14
TAGCN,1:10,none,GNNExplainer,8897,3,0.7532330827067668,0.7058823529411765,1.0,,1.0,0.0,35
TAGCN,1:10,none,GNNExplainer,8270,1,0.9051127819548871,0.20000000000000004,0.0,,1.0,0.0,25
TAGCN,1:10,none,GNNExplainer,8558,2,0.9410526315789471,0.125,0.0,,1.0,0.0,20
TAGCN,1:10,none,GNNExplainer,8404,2,0.9610526315789473,0.0,0.0,,1.0,0.0,25
TAGCN,1:10,none,GNNExplainer,8285,1,0.9378947368421052,0.5769230769230769,0.0,,1.0,0.0,27
TAGCN,1:10,none,GNNExplainer,8053,1,0.48887218045112774,0.2727272727272727,1.0,,0.0,0.0,83
TAGCN,1:10,none,GNNExplainer,8687,2,0.9622556390977444,0.0,1.0,,1.0,0.0,30
TAGCN,1:10,none,GNNExplainer,8740,2,0.9496240601503759,0.0,0.0,,1.0,0.0,23
TAGCN,1:10,none,GNNExplainer,8800,2,0.9678195488721804,0.0,1.0,,1.0,0.0,27
TAGCN,1:10,none,GNNExplainer,8147,1,0.8807518796992481,0.23529411764705882,0.0,,1.0,0.0,28
TAGCN,1:10,none,GNNExplainer,8029,1,0.9130827067669172,0.13636363636363635,0.0,,1.0,0.0,25
TAGCN,1:10,none,GNNExplainer,8665,2,0.863609022556391,0.375,1.0,,1.0,0.0,19
TAGCN,1:10,none,GNNExplainer,8224,1,0.8147368421052631,0.47619047619047616,0.0,,1.0,0.0,36
TAGCN,1:10,none,GNNExplainer,8863,2,0.8834586466165412,0.0,1.0,,1.0,0.0,20
TAGCN,1:10,none,GNNExplainer,9540,4,0.8577443609022556,0.6,1.0,,1.0,0.0,32
TAGCN,1:10,none,GNNExplainer,8226,1,0.9673684210526314,0.3333333333333333,0.0,,1.0,0.0,33
TAGCN,1:10,none,GNNExplainer,9300,4,0.9415037593984963,0.6333333333333333,0.0,,1.0,0.0,30
TAGCN,1:10,none,GNNExplainer,9513,4,0.9294736842105262,0.8333333333333334,0.0,,1.0,0.0,26
TAGCN,1:10,none,GNNExplainer,9112,3,0.9481203007518797,0.7058823529411765,1.0,,1.0,0.0,33
TAGCN,1:10,none,GNNExplainer,8997,3,0.9297744360902254,0.6333333333333333,1.0,,1.0,0.0,32
TAGCN,1:10,none,GNNExplainer,8718,2,0.9317293233082704,0.0,1.0,,1.0,0.0,22
TAGCN,1:10,none,GNNExplainer,9411,4,0.8760902255639097,0.6153846153846154,0.0,,1.0,0.0,30
TAGCN,1:10,none,GNNExplainer,9328,4,0.9336842105263159,0.05000000000000001,1.0,,1.0,0.0,28
TAGCN,1:10,none,GNNExplainer,8107,1,0.5051127819548872,0.32608695652173914,1.0,,0.0,0.0,83
TAGCN,1:10,none,GNNExplainer,8694,2,0.846015037593985,0.5,1.0,,1.0,0.0,24
TAGCN,1:10,none,GNNExplainer,8773,2,0.8419548872180449,0.5,1.0,,1.0,0.0,28
TAGCN,1:10,none,GNNExplainer,8020,1,0.930375939849624,0.631578947368421,0.0,,1.0,0.0,30
TAGCN,1:10,none,GNNExplainer,8447,2,0.9440601503759398,0.75,1.0,,1.0,0.0,21
TAGCN,1:10,none,GNNExplainer,8482,2,0.9317293233082704,0.5,0.0,,1.0,0.0,17
TAGCN,1:10,none,GNNExplainer,8561,2,0.8790977443609023,0.625,1.0,,1.0,0.0,21
TAGCN,1:10,none,PGExplainer,8897,3,,0.9705882352941176,,,,,35
TAGCN,1:10,none,PGExplainer,8270,1,,0.9666666666666667,,,,,25
TAGCN,1:10,none,PGExplainer,8558,2,,0.75,,,,,20
TAGCN,1:10,none,PGExplainer,8404,2,,0.5,,,,,25
TAGCN,1:10,none,PGExplainer,8285,1,,0.9615384615384616,,,,,27
TAGCN,1:10,none,PGExplainer,8053,1,,1.0,,,,,83
TAGCN,1:10,none,PGExplainer,8687,2,,0.75,,,,,30
TAGCN,1:10,none,PGExplainer,8740,2,,0.875,,,,,23
TAGCN,1:10,none,PGExplainer,8800,2,,0.875,,,,,27
TAGCN,1:10,none,PGExplainer,8147,1,,0.9411764705882353,,,,,28
TAGCN,1:10,none,PGExplainer,8029,1,,0.9090909090909091,,,,,25
TAGCN,1:10,none,PGExplainer,8665,2,,0.75,,,,,19
TAGCN,1:10,none,PGExplainer,8224,1,,0.9285714285714286,,,,,36
TAGCN,1:10,none,PGExplainer,8863,2,,0.75,,,,,20
TAGCN,1:10,none,PGExplainer,9540,4,,0.9333333333333333,,,,,32
TAGCN,1:10,none,PGExplainer,8226,1,,0.9285714285714286,,,,,33
TAGCN,1:10,none,PGExplainer,9300,4,,0.9333333333333333,,,,,30
TAGCN,1:10,none,PGExplainer,9513,4,,0.9166666666666666,,,,,26
TAGCN,1:10,none,PGExplainer,9112,3,,0.9705882352941176,,,,,33
TAGCN,1:10,none,PGExplainer,8997,3,,1.0,,,,,32
TAGCN,1:10,none,PGExplainer,8718,2,,0.5,,,,,22
TAGCN,1:10,none,PGExplainer,9411,4,,0.9230769230769231,,,,,30
TAGCN,1:10,none,PGExplainer,9328,4,,0.9500000000000001,,,,,28
TAGCN,1:10,none,PGExplainer,8107,1,,1.0,,,,,83
TAGCN,1:10,none,PGExplainer,8694,2,,0.75,,,,,24
TAGCN,1:10,none,PGExplainer,8773,2,,1.0,,,,,28
TAGCN,1:10,none,PGExplainer,8020,1,,0.9473684210526315,,,,,30
TAGCN,1:10,none,PGExplainer,8447,2,,0.75,,,,,21
TAGCN,1:10,none,PGExplainer,8482,2,,0.5,,,,,17
TAGCN,1:10,none,PGExplainer,8561,2,,0.75,,,,,21
TAGCN,1:10,none,GNNShap,8897,3,0.9291729323308271,,0.0,0.97758709587436,,,35
TAGCN,1:10,none,GNNShap,8270,1,0.983157894736842,,0.0,0.9481093367086867,,,25
TAGCN,1:10,none,GNNShap,8558,2,0.9726315789473683,,0.0,0.9432339209600155,,,20
TAGCN,1:10,none,GNNShap,8404,2,0.9341353383458646,,0.0,0.9823767275576554,,,25
TAGCN,1:10,none,GNNShap,8285,1,0.9882706766917291,,0.0,0.9746425309218661,,,27
TAGCN,1:10,none,GNNShap,8053,1,0.9300751879699248,,0.0,0.9996462467326506,,,83
TAGCN,1:10,none,GNNShap,8687,2,0.9784962406015036,,1.0,0.9803024798211295,,,30
TAGCN,1:10,none,GNNShap,8740,2,0.9521804511278195,,0.0,0.9569267376828015,,,23
TAGCN,1:10,none,GNNShap,8800,2,0.9789473684210523,,0.0,0.9613984082968633,,,27
TAGCN,1:10,none,GNNShap,8147,1,0.9821052631578947,,0.0,0.9359304963304185,,,28
TAGCN,1:10,none,GNNShap,8029,1,0.9843609022556391,,0.0,0.9491013699541057,,,25
TAGCN,1:10,none,GNNShap,8665,2,0.9384962406015035,,0.0,0.97593964611733,,,19
TAGCN,1:10,none,GNNShap,8224,1,0.9712781954887216,,0.0,0.9656856827497953,,,36
TAGCN,1:10,none,GNNShap,8863,2,0.9748872180451127,,1.0,0.9701751233925165,,,20
TAGCN,1:10,none,GNNShap,9540,4,0.961954887218045,,0.0,0.9266697914253863,,,32
TAGCN,1:10,none,GNNShap,8226,1,0.9813533834586465,,0.0,0.9605554649311845,,,33
TAGCN,1:10,none,GNNShap,9300,4,0.9709774436090225,,0.0,0.9694289288813149,,,30
TAGCN,1:10,none,GNNShap,9513,4,0.9882706766917291,,0.0,0.9583886893206298,,,26
TAGCN,1:10,none,GNNShap,9112,3,0.96796992481203,,0.0,0.9758284167202904,,,33
TAGCN,1:10,none,GNNShap,8997,3,0.9804511278195488,,0.0,0.9729046236157975,,,32
TAGCN,1:10,none,GNNShap,8718,2,0.9777443609022555,,0.0,0.9575317963990921,,,22
TAGCN,1:10,none,GNNShap,9411,4,0.9754887218045113,,0.0,0.9644560209495365,,,30
TAGCN,1:10,none,GNNShap,9328,4,0.9584962406015036,,0.0,0.9196477382805668,,,28
TAGCN,1:10,none,GNNShap,8107,1,0.8849624060150376,,0.0,0.9981342647402771,,,83
TAGCN,1:10,none,GNNShap,8694,2,0.9604511278195489,,0.0,0.9668728059070864,,,24
TAGCN,1:10,none,GNNShap,8773,2,0.9578947368421054,,0.0,0.9653585378693454,,,28
TAGCN,1:10,none,GNNShap,8020,1,0.9712781954887216,,0.0,0.9818307904025962,,,30
TAGCN,1:10,none,GNNShap,8447,2,0.970375939849624,,0.0,0.974310635356812,,,21
TAGCN,1:10,none,GNNShap,8482,2,0.9711278195488721,,0.0,0.9521717846927988,,,17
TAGCN,1:10,none,GNNShap,8561,2,0.9168421052631578,,1.0,0.9676113167671673,,,21
TAGCN,1:10,class_weighting,GNNExplainer,9462,4,0.8783458646616541,0.7,1.0,,1.0,0.0,33
TAGCN,1:10,class_weighting,GNNExplainer,8053,1,0.49293233082706767,0.25,1.0,,0.0,0.0,83
TAGCN,1:10,class_weighting,GNNExplainer,8265,1,0.9233082706766916,0.631578947368421,1.0,,1.0,0.0,34
TAGCN,1:10,class_weighting,GNNExplainer,8270,1,0.904812030075188,0.6333333333333333,0.0,,1.0,0.0,25
TAGCN,1:10,class_weighting,GNNExplainer,8107,1,0.4905263157894736,0.32608695652173914,1.0,,0.0,0.0,83
TAGCN,1:10,class_weighting,GNNExplainer,8285,1,0.9329323308270675,0.5769230769230769,1.0,,1.0,0.0,27
TAGCN,1:10,class_weighting,GNNExplainer,8401,2,0.9033082706766917,0.25,1.0,,1.0,0.0,19
TAGCN,1:10,class_weighting,GNNExplainer,8897,3,0.8252631578947367,0.7058823529411765,1.0,,1.0,0.0,35
TAGCN,1:10,class_weighting,GNNExplainer,9287,4,0.8308270676691729,0.6333333333333333,0.0,,1.0,0.0,38
TAGCN,1:10,class_weighting,GNNExplainer,8226,1,0.9609022556390976,0.7142857142857143,0.0,,1.0,0.0,33
TAGCN,1:10,class_weighting,GNNExplainer,8331,1,0.4987969924812029,0.5476190476190477,1.0,,0.6,0.0,30
TAGCN,1:10,class_weighting,GNNExplainer,8757,2,0.9578947368421051,0.0,0.0,,1.0,0.0,20
TAGCN,1:10,class_weighting,GNNExplainer,9488,4,0.48135338345864664,0.3,0.0,,0.0,0.0,67
TAGCN,1:10,class_weighting,GNNExplainer,9540,4,0.8518796992481201,0.6,1.0,,1.0,0.0,32
TAGCN,1:10,class_weighting,GNNExplainer,9455,4,0.9484210526315788,0.7250000000000001,0.0,,1.0,0.0,36
TAGCN,1:10,class_weighting,GNNExplainer,9464,4,0.721954887218045,0.675,0.0,,1.0,0.0,36
TAGCN,1:10,class_weighting,GNNExplainer,8029,1,0.9542857142857144,0.045454545454545456,0.0,,1.0,0.0,25
TAGCN,1:10,class_weighting,GNNExplainer,8718,2,0.9554887218045114,0.0,0.0,,1.0,0.0,22
TAGCN,1:10,class_weighting,GNNExplainer,8773,2,0.7914285714285713,0.625,1.0,,1.0,0.0,28
TAGCN,1:10,class_weighting,GNNExplainer,8797,2,0.9264661654135338,0.5,1.0,,1.0,0.0,17
TAGCN,1:10,class_weighting,GNNExplainer,8319,1,0.9403007518796992,0.8333333333333334,0.0,,1.0,0.0,23
TAGCN,1:10,class_weighting,GNNExplainer,8447,2,0.9118796992481203,0.625,1.0,,1.0,0.0,21
TAGCN,1:10,class_weighting,GNNExplainer,8604,2,0.7730827067669173,0.625,1.0,,1.0,0.0,20
TAGCN,1:10,class_weighting,GNNExplainer,9042,3,0.88796992481203,0.6176470588235294,1.0,,1.0,0.0,36
TAGCN,1:10,class_weighting,GNNExplainer,8333,1,0.9469172932330826,0.30952380952380953,0.0,,1.0,0.0,33
TAGCN,1:10,class_weighting,GNNExplainer,8828,2,0.9449624060150376,0.0,0.0,,1.0,0.0,25
TAGCN,1:10,class_weighting,GNNExplainer,8507,2,0.9339849624060148,0.5,1.0,,1.0,0.0,17
TAGCN,1:10,class_weighting,GNNExplainer,8147,1,0.9189473684210526,0.2647058823529412,0.0,,1.0,0.0,28
TAGCN,1:10,class_weighting,GNNExplainer,9411,4,0.8669172932330825,0.6153846153846154,1.0,,1.0,0.0,30
TAGCN,1:10,class_weighting,GNNExplainer,9328,4,0.9520300751879699,0.55,0.0,,1.0,0.0,28
TAGCN,1:10,class_weighting,PGExplainer,9462,4,,0.9500000000000001,,,,,33
TAGCN,1:10,class_weighting,PGExplainer,8053,1,,0.9772727272727273,,,,,83
TAGCN,1:10,class_weighting,PGExplainer,8265,1,,0.9473684210526315,,,,,34
TAGCN,1:10,class_weighting,PGExplainer,8270,1,,0.9666666666666667,,,,,25
TAGCN,1:10,class_weighting,PGExplainer,8107,1,,1.0,,,,,83
TAGCN,1:10,class_weighting,PGExplainer,8285,1,,0.9615384615384616,,,,,27
TAGCN,1:10,class_weighting,PGExplainer,8401,2,,1.0,,,,,19
TAGCN,1:10,class_weighting,PGExplainer,8897,3,,0.9411764705882353,,,,,35
TAGCN,1:10,class_weighting,PGExplainer,9287,4,,0.9333333333333333,,,,,38
TAGCN,1:10,class_weighting,PGExplainer,8226,1,,0.9047619047619048,,,,,33
TAGCN,1:10,class_weighting,PGExplainer,8331,1,,0.9761904761904762,,,,,30
TAGCN,1:10,class_weighting,PGExplainer,8757,2,,0.5,,,,,20
TAGCN,1:10,class_weighting,PGExplainer,9488,4,,0.9666666666666667,,,,,67
TAGCN,1:10,class_weighting,PGExplainer,9540,4,,0.9333333333333333,,,,,32
TAGCN,1:10,class_weighting,PGExplainer,9455,4,,0.925,,,,,36
TAGCN,1:10,class_weighting,PGExplainer,9464,4,,0.9500000000000001,,,,,36
TAGCN,1:10,class_weighting,PGExplainer,8029,1,,0.9090909090909091,,,,,25
TAGCN,1:10,class_weighting,PGExplainer,8718,2,,0.5,,,,,22
TAGCN,1:10,class_weighting,PGExplainer,8773,2,,1.0,,,,,28
TAGCN,1:10,class_weighting,PGExplainer,8797,2,,0.875,,,,,17
TAGCN,1:10,class_weighting,PGExplainer,8319,1,,0.9666666666666667,,,,,23
TAGCN,1:10,class_weighting,PGExplainer,8447,2,,0.75,,,,,21
TAGCN,1:10,class_weighting,PGExplainer,8604,2,,0.75,,,,,20
TAGCN,1:10,class_weighting,PGExplainer,9042,3,,1.0,,,,,36
TAGCN,1:10,class_weighting,PGExplainer,8333,1,,0.9523809523809523,,,,,33
TAGCN,1:10,class_weighting,PGExplainer,8828,2,,0.5,,,,,25
TAGCN,1:10,class_weighting,PGExplainer,8507,2,,1.0,,,,,17
TAGCN,1:10,class_weighting,PGExplainer,8147,1,,0.9411764705882353,,,,,28
TAGCN,1:10,class_weighting,PGExplainer,9411,4,,0.9230769230769231,,,,,30
TAGCN,1:10,class_weighting,PGExplainer,9328,4,,0.9500000000000001,,,,,28
TAGCN,1:10,class_weighting,GNNShap,9462,4,0.9548872180451127,,0.0,0.983471575689783,,,33
TAGCN,1:10,class_weighting,GNNShap,8053,1,0.8957894736842104,,0.0,0.9999816852610606,,,83
TAGCN,1:10,class_weighting,GNNShap,8265,1,0.9678195488721804,,0.0,0.9873039484146489,,,34
TAGCN,1:10,class_weighting,GNNShap,8270,1,0.9813533834586465,,0.0,0.958186714938118,,,25
TAGCN,1:10,class_weighting,GNNShap,8107,1,0.8551879699248118,,0.0,0.9997701525219702,,,83
TAGCN,1:10,class_weighting,GNNShap,8285,1,0.9652631578947368,,0.0,0.9850587987051247,,,27
TAGCN,1:10,class_weighting,GNNShap,8401,2,0.9538345864661654,,1.0,0.9773448645752657,,,19
TAGCN,1:10,class_weighting,GNNShap,8897,3,0.9437593984962405,,0.0,0.978178134619975,,,35
TAGCN,1:10,class_weighting,GNNShap,9287,4,0.9908270676691728,,0.0,0.9719667833338115,,,38
TAGCN,1:10,class_weighting,GNNShap,8226,1,0.9669172932330827,,0.0,0.9736529973846053,,,33
TAGCN,1:10,class_weighting,GNNShap,8331,1,0.9637593984962404,,0.0,0.8972403128151905,,,30
TAGCN,1:10,class_weighting,GNNShap,8757,2,0.9879699248120298,,1.0,0.9279932354092123,,,20
TAGCN,1:10,class_weighting,GNNShap,9488,4,0.8090225563909774,,0.0,0.9996433049747955,,,67
TAGCN,1:10,class_weighting,GNNShap,9540,4,0.9306766917293231,,0.0,0.9644553674443657,,,32
TAGCN,1:10,class_weighting,GNNShap,9455,4,0.9648120300751881,,0.0,0.9640619283744188,,,36
TAGCN,1:10,class_weighting,GNNShap,9464,4,0.9780451127819546,,0.0,0.9591494208879258,,,36
TAGCN,1:10,class_weighting,GNNShap,8029,1,0.9748872180451127,,0.0,0.9752110786249538,,,25
TAGCN,1:10,class_weighting,GNNShap,8718,2,0.9830075187969924,,0.0,0.966035326831698,,,22
TAGCN,1:10,class_weighting,GNNShap,8773,2,0.9663157894736841,,0.0,0.9746113479058349,,,28
TAGCN,1:10,class_weighting,GNNShap,8797,2,0.9774436090225562,,0.0,0.9451514460414806,,,17
TAGCN,1:10,class_weighting,GNNShap,8319,1,0.9795488721804511,,0.0,0.9749955061539346,,,23
TAGCN,1:10,class_weighting,GNNShap,8447,2,0.9730827067669173,,0.0,0.9754986057920817,,,21
TAGCN,1:10,class_weighting,GNNShap,8604,2,0.9627067669172931,,0.0,0.9755897192227516,,,20
TAGCN,1:10,class_weighting,GNNShap,9042,3,0.9654135338345864,,0.0,0.9829536586651514,,,36
TAGCN,1:10,class_weighting,GNNShap,8333,1,0.9798496240601502,,0.0,0.9743882008739624,,,33
TAGCN,1:10,class_weighting,GNNShap,8828,2,0.9834586466165411,,0.0,0.9771208327039634,,,25
TAGCN,1:10,class_weighting,GNNShap,8507,2,0.9688721804511277,,0.0,0.9861324154789065,,,17
TAGCN,1:10,class_weighting,GNNShap,8147,1,0.9857142857142854,,0.0,0.9538461183189524,,,28
TAGCN,1:10,class_weighting,GNNShap,9411,4,0.9711278195488718,,0.0,0.9789172299134512,,,30
TAGCN,1:10,class_weighting,GNNShap,9328,4,0.9854135338345863,,0.0,0.9497366089752886,,,28
TAGCN,1:10,focal_loss,GNNExplainer,9460,4,0.9254135338345865,0.525,0.0,,1.0,0.0,35
TAGCN,1:10,focal_loss,GNNExplainer,8053,1,0.5166917293233081,0.25,1.0,,0.0,0.0,83
TAGCN,1:10,focal_loss,GNNExplainer,8265,1,0.9530827067669172,0.47368421052631576,1.0,,1.0,0.0,34
TAGCN,1:10,focal_loss,GNNExplainer,8270,1,0.8667669172932332,0.5666666666666667,1.0,,1.0,0.0,25
TAGCN,1:10,focal_loss,GNNExplainer,8107,1,0.5757894736842106,0.2826086956521739,1.0,,0.0,0.0,83
TAGCN,1:10,focal_loss,GNNExplainer,8285,1,0.9066165413533834,0.5384615384615384,1.0,,1.0,0.0,27
TAGCN,1:10,focal_loss,GNNExplainer,8401,2,0.8703759398496238,0.25,1.0,,1.0,0.0,19
TAGCN,1:10,focal_loss,GNNExplainer,8874,2,0.884812030075188,0.75,1.0,,1.0,0.0,23
TAGCN,1:10,focal_loss,GNNExplainer,9276,4,0.9066165413533834,0.7,0.0,,1.0,0.0,26
TAGCN,1:10,focal_loss,GNNExplainer,8226,1,0.8978947368421053,0.5476190476190477,0.0,,1.0,0.0,33
TAGCN,1:10,focal_loss,GNNExplainer,8331,1,0.8658646616541352,0.5714285714285714,0.0,,1.0,0.0,30
TAGCN,1:10,focal_loss,GNNExplainer,8747,2,0.8396992481203007,0.625,1.0,,1.0,0.0,19
TAGCN,1:10,focal_loss,GNNExplainer,9488,4,0.4809022556390977,0.26666666666666666,0.0,,0.0,0.0,67
TAGCN,1:10,focal_loss,GNNExplainer,9540,4,0.8735338345864662,0.5666666666666667,0.0,,1.0,0.0,32
TAGCN,1:10,focal_loss,GNNExplainer,9447,4,0.8377443609022555,0.5,0.0,,1.0,0.0,33
TAGCN,1:10,focal_loss,GNNExplainer,9462,4,0.9093233082706768,0.6,0.0,,1.0,0.0,33
TAGCN,1:10,focal_loss,GNNExplainer,8029,1,0.9186466165413535,0.09090909090909091,0.0,,1.0,0.0,25
TAGCN,1:10,focal_loss,GNNExplainer,8717,2,0.8902255639097744,0.0,0.0,,1.0,0.0,21
TAGCN,1:10,focal_loss,GNNExplainer,8757,2,0.9282706766917294,0.0,0.0,,1.0,0.0,20
TAGCN,1:10,focal_loss,GNNExplainer,8790,2,0.9288721804511277,0.16666666666666666,0.0,,1.0,0.0,24
TAGCN,1:10,focal_loss,GNNExplainer,8319,1,0.8833082706766916,0.7333333333333333,0.0,,1.0,0.0,23
TAGCN,1:10,focal_loss,GNNExplainer,8447,2,0.8628571428571428,0.5,1.0,,1.0,0.0,21
TAGCN,1:10,focal_loss,GNNExplainer,8602,2,0.915187969924812,0.0,1.0,,1.0,0.0,16
TAGCN,1:10,focal_loss,GNNExplainer,9026,3,0.8237593984962406,0.6470588235294118,1.0,,1.0,0.0,35
TAGCN,1:10,focal_loss,GNNExplainer,8333,1,0.944812030075188,0.40476190476190477,0.0,,1.0,0.0,33
TAGCN,1:10,focal_loss,GNNExplainer,8827,2,0.8981954887218043,0.0,1.0,,1.0,0.0,23
TAGCN,1:10,focal_loss,GNNExplainer,8482,2,0.8718796992481204,0.0,1.0,,1.0,0.0,17
TAGCN,1:10,focal_loss,GNNExplainer,8147,1,0.8933834586466165,0.3235294117647059,0.0,,1.0,0.0,28
TAGCN,1:10,focal_loss,GNNExplainer,9407,4,0.7869172932330826,0.3888888888888889,0.0,,1.0,0.0,40
