run_id,scenario,architecture,balancing,seed,quality_passed,split,grid_x,pr_precision,roc_tpr
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.4900,0.010877,0.711797
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5000,0.010498,0.721524
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5100,0.010539,0.722643
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5200,0.010344,0.745649
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5300,0.010427,0.756293
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5400,0.010474,0.773203
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5500,0.010454,0.782331
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5600,0.010511,0.793058
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5700,0.010564,0.818877
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5800,0.010616,0.828072
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.5900,0.010553,0.838670
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6000,0.010492,0.846661
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6100,0.010602,0.855345
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6200,0.010673,0.861246
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6300,0.010602,0.875740
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6400,0.010722,0.880912
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6500,0.010713,0.887898
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6600,0.010677,0.890998
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6700,0.010765,0.894379
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6800,0.010744,0.898914
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.6900,0.010666,0.912381
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7000,0.010607,0.923901
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7100,0.010623,0.930401
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7200,0.010473,0.931972
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7300,0.010341,0.933543
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7400,0.010354,0.935241
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7500,0.010426,0.937789
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7600,0.010383,0.940338
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7700,0.010407,0.944824
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7800,0.010374,0.952734
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.7900,0.010287,0.960241
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8000,0.010262,0.964279
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8100,0.010374,0.967903
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8200,0.010454,0.970414
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8300,0.010392,0.970414
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8400,0.010311,0.976331
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8500,0.010254,0.976451
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8600,0.010127,0.980717
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8700,0.010096,0.988166
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8800,0.010038,0.988712
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.8900,0.009862,0.990980
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9000,0.009616,0.993248
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9100,0.009639,0.994478
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9200,0.009590,0.995102
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9300,0.009571,0.995727
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9400,0.009024,0.996352
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9500,0.008903,0.996977
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9600,0.008858,0.997601
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9700,0.008662,0.998226
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9800,0.008365,0.998851
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,0.9900,0.008235,0.999476
1:30_native_GCN_class_weighting,1:30_native,GCN,class_weighting,42,False,test,1.0000,0.007307,1.000000
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0000,1.000000,0.000000
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0100,0.349544,0.195786
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0200,0.453756,0.316066
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0300,0.412795,0.388702
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0400,0.459506,0.425737
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0500,0.463008,0.459354
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0600,0.448215,0.480624
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0700,0.473996,0.505480
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0800,0.476792,0.529234
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.0900,0.462051,0.553853
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1000,0.463496,0.566425
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1100,0.475104,0.585852
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1200,0.484538,0.604524
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1300,0.454135,0.622376
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1400,0.447475,0.641575
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1500,0.430996,0.655572
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1600,0.430173,0.667175
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1700,0.418232,0.675498
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1800,0.417521,0.689752
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.1900,0.403560,0.701955
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2000,0.393287,0.712666
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2100,0.390169,0.716761
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2200,0.390843,0.723930
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2300,0.390991,0.736375
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2400,0.371973,0.744887
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2500,0.370941,0.761385
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2600,0.364322,0.770231
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2700,0.361434,0.777394
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2800,0.348255,0.783207
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.2900,0.348517,0.790944
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3000,0.343867,0.794656
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3100,0.344536,0.805638
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3200,0.339391,0.811668
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3300,0.338337,0.813319
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3400,0.339052,0.821128
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3500,0.336418,0.829082
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3600,0.334024,0.838074
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3700,0.322525,0.840674
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3800,0.311460,0.845785
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.3900,0.294872,0.848669
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4000,0.276061,0.853254
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4100,0.261892,0.860895
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4200,0.262636,0.865160
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4300,0.253167,0.867615
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4400,0.247424,0.868696
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4500,0.235703,0.873608
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4600,0.231847,0.874179
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4700,0.228129,0.878053
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4800,0.208656,0.880639
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.4900,0.200640,0.883115
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5000,0.198179,0.884727
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5100,0.186941,0.887094
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5200,0.183053,0.890864
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5300,0.178303,0.894682
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5400,0.175328,0.899543
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5500,0.169272,0.900169
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5600,0.161546,0.902302
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5700,0.156694,0.908348
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5800,0.150506,0.912490
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.5900,0.147929,0.912828
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6000,0.143015,0.913166
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6100,0.140853,0.913504
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6200,0.135921,0.917009
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6300,0.134907,0.919825
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6400,0.131798,0.922232
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6500,0.126658,0.927812
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6600,0.121919,0.933054
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6700,0.116547,0.933927
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6800,0.114129,0.935504
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.6900,0.111703,0.936350
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7000,0.108554,0.938230
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7100,0.106245,0.940206
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7200,0.098990,0.943334
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7300,0.096452,0.945116
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7400,0.092981,0.950993
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7500,0.092274,0.954134
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7600,0.091322,0.957403
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7700,0.088723,0.958125
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7800,0.085298,0.960119
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.7900,0.082652,0.961707
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8000,0.079671,0.962838
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8100,0.077283,0.963805
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8200,0.073584,0.964187
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8300,0.071969,0.964509
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8400,0.069723,0.964832
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8500,0.066517,0.964989
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8600,0.065107,0.965455
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8700,0.060384,0.966459
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8800,0.056980,0.968120
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.8900,0.053433,0.971944
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9000,0.051238,0.975019
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9100,0.049464,0.975742
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9200,0.045695,0.979415
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9300,0.044570,0.981836
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9400,0.041708,0.984850
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9500,0.040634,0.986269
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9600,0.038888,0.989331
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9700,0.034754,0.991139
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9800,0.033786,0.995014
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,0.9900,0.032642,0.996554
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,val,1.0000,0.031867,1.000000
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0000,1.000000,0.000000
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0100,0.028044,0.051895
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0200,0.038230,0.086517
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0300,0.035601,0.099466
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0400,0.037574,0.104582
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0500,0.038091,0.108937
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0600,0.036018,0.118995
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0700,0.034353,0.123301
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0800,0.036987,0.133665
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.0900,0.027132,0.143339
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1000,0.023812,0.148417
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1100,0.015396,0.149842
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1200,0.014045,0.151266
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1300,0.012987,0.152691
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1400,0.011674,0.159577
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1500,0.010077,0.178640
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1600,0.008324,0.180393
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1700,0.008762,0.182147
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1800,0.008391,0.190382
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.1900,0.007709,0.202084
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2000,0.007883,0.204011
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2100,0.006872,0.205939
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2200,0.006495,0.208719
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2300,0.006680,0.212793
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2400,0.006729,0.216108
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2500,0.006586,0.225827
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2600,0.006227,0.239759
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2700,0.006325,0.245702
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2800,0.006112,0.252535
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.2900,0.005912,0.256345
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3000,0.005891,0.258779
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3100,0.006034,0.267036
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3200,0.006041,0.274399
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3300,0.006106,0.277534
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3400,0.005949,0.283668
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3500,0.006020,0.287192
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3600,0.006048,0.289941
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3700,0.005944,0.295427
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3800,0.005912,0.315246
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.3900,0.006032,0.322727
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4000,0.006124,0.332681
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4100,0.006130,0.335447
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4200,0.005978,0.344767
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4300,0.006082,0.356401
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4400,0.006180,0.361131
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4500,0.006216,0.366864
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4600,0.006250,0.367608
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4700,0.006275,0.381021
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4800,0.006359,0.403641
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.4900,0.006436,0.410593
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5000,0.006481,0.414683
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5100,0.006570,0.418709
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5200,0.006596,0.440001
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5300,0.006683,0.453069
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5400,0.006669,0.461802
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5500,0.006726,0.475348
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5600,0.006789,0.492860
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5700,0.006804,0.515066
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5800,0.006763,0.526627
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.5900,0.006770,0.539038
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6000,0.006600,0.557097
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6100,0.006692,0.567262
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6200,0.006680,0.577112
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6300,0.006709,0.584431
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6400,0.006768,0.592174
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6500,0.006790,0.594512
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6600,0.006800,0.596850
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6700,0.006817,0.615053
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6800,0.006755,0.621302
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.6900,0.006767,0.638639
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7000,0.006823,0.650872
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7100,0.006906,0.660747
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7200,0.006975,0.671147
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7300,0.007036,0.676274
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7400,0.007068,0.685363
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7500,0.006819,0.708903
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7600,0.006804,0.727811
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7700,0.006829,0.744981
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7800,0.006792,0.745562
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.7900,0.006853,0.745562
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8000,0.006894,0.745562
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8100,0.006930,0.749047
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8200,0.006967,0.768264
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8300,0.006972,0.772586
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8400,0.007019,0.786166
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8500,0.007064,0.807427
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8600,0.007100,0.821066
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8700,0.007166,0.831510
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8800,0.007097,0.853070
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.8900,0.007142,0.871167
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9000,0.007188,0.875217
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9100,0.007157,0.891292
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9200,0.007214,0.902647
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9300,0.007221,0.919064
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9400,0.007220,0.930373
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9500,0.007237,0.940188
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9600,0.007304,0.964735
1:30_native_GCN_class_weighting_s43,1:30_native,GCN,class_weighting,43,True,test,0.9700,0.007326,0.973033
